用户ID,商品ID,品牌,品牌ID,商品名称,商品类别,商品类目ID,行为类型,时间戳,售价
757246,8021403,迪奥,822650,迪奥精华液 30ml,美妆护肤,7040903,buy,1512240237,411.26
166287,9028628,可口可乐,927706,可口可乐芬达 330ml*24罐,食品饮料,7142910,buy,1512006142,76.63
374267,9028628,可口可乐,927706,可口可乐芬达 330ml*24罐,食品饮料,7142910,pv,1512198681,76.63
168941,6068189,三星,517820,三星Galaxy Tab S9 12GB/512GB,电子产品,1788515,buy,1511842099,16932.36
337547,1437674,苹果,849003,苹果iPad Pro 12.9寸 1TB,电子产品,1788515,pv,1512039516,3818.54
536802,5743270,联想,436330,联想ThinkPad X1 Carbon i7/16GB/1TB,电子产品,1788515,buy,1511834457,3534.12
779776,7741678,统一,188064,百事可乐 330ml*24罐,食品饮料,7142910,buy,1511782432,36.5
307963,8758579,迪奥,822650,迪奥粉底液 010 30ml,美妆护肤,7040903,buy,1512033274,397.75
350905,1695816,雅诗兰黛,430064,雅诗兰黛抗蓝光眼霜 15ml,美妆护肤,7040903,buy,1512097715,1833.92
448588,4447443,老板,109436,老板油烟机CXW-260-27A3,家用电器,8888283,buy,1511911894,4673.99
208618,3160812,OPPO,455018,OPPOFind X7 Ultra 1TB 黑色,电子产品,1788515,buy,1511844571,6411.91
172518,7656052,苹果,849003,苹果iPhone 15 Pro Max 1TB 黑色,电子产品,1788515,buy,1512022926,6002.66
518801,148563,统一,188064,统一绿茶 500ml*12瓶,食品饮料,7142910,cart,1512110429,55.47
111060,4764666,蒙牛,124278,百事纯水乐 550ml*24瓶,食品饮料,7142910,pv,1511863410,71.15
299367,5394778,索菲亚,803490,索菲亚茶几 80cm 米色,家居用品,2884020,buy,1511825331,2372.87
508396,3744636,华为,339116,华为MatePad Pro 12.6寸 i5/8GB/256GB,电子产品,1788515,buy,1511980998,4415.07
537983,2388951,蒙牛,124278,蒙牛酸奶 200g*12杯,食品饮料,7142910,buy,1511639101,19.32
820221,5743270,联想,436330,联想ThinkPad X1 Carbon i7/16GB/1TB,电子产品,1788515,buy,1511971993,3534.12
699743,3071935,太平鸟,295499,太平鸟连衣裙 红色 XXL码,服装鞋帽,6347472,buy,1511788160,640.94
157443,6910038,阿迪达斯,652847,阿迪达斯运动鞋 Ultraboost 22 蓝色 41码,服装鞋帽,6347472,buy,1511844126,695.67
640490,3412254,欧派,934621,欧派北欧风双人床 1.8m 米色,家居用品,2884020,cart,1511884847,2497.56
133276,5876807,欧派,934621,欧派布艺沙发 3人位 白色,家居用品,2884020,buy,1511886181,4397.9
602351,6998086,资生堂,318919,资生堂悦薇面霜 50ml,美妆护肤,7040903,buy,1512121227,1319.95
524965,4764666,蒙牛,124278,百事纯水乐 550ml*24瓶,食品饮料,7142910,buy,1511597738,71.15
800674,1755134,可口可乐,927706,可口可乐零度可乐 330ml*24罐,食品饮料,7142910,buy,1512040871,77.52
490963,5363058,西门子,718578,西门子洗衣机WM14U561HW,家用电器,8888283,buy,1512197697,5062.98
900961,4131957,资生堂,318919,资生堂防晒霜 50g,美妆护肤,7040903,buy,1511903519,267.94
637333,9386381,ZARA,1667,ZARA休闲外套 黄色 XL码,服装鞋帽,6347472,buy,1512262623,928.24
441716,701828,VIVO,647850,VIVOX100 Pro 512GB 钛色,电子产品,1788515,buy,1512180629,2699.06
930117,1723455,宜家,593883,宜家毕利书架 80cm 白色,家居用品,2884020,buy,1511666170,451.79
251363,6910038,阿迪达斯,652847,阿迪达斯运动鞋 Ultraboost 22 蓝色 41码,服装鞋帽,6347472,buy,1511972772,695.67
817269,2491976,阿迪达斯,652847,阿迪达斯运动长裤 Tiro 21 黑色 XXL码,服装鞋帽,6347472,buy,1512157455,176.21
143860,2889495,华硕,838697,华硕灵耀14 i5/16GB/512GB,电子产品,1788515,buy,1512272738,7916.2
931621,2388951,蒙牛,124278,蒙牛酸奶 200g*12杯,食品饮料,7142910,buy,1511625770,19.32
622584,7317745,可口可乐,927706,可口可乐可乐 330ml*24罐,食品饮料,7142910,buy,1511877398,57.14
319684,8359777,安踏,179263,安踏运动袜 3双装 黄色 XL码,服装鞋帽,6347472,pv,1512210051,97.74
870571,5877518,安踏,179263,安踏跑步鞋 C202 5代 黑色 42码,服装鞋帽,6347472,buy,1511901973,323.43
354646,5954090,华硕,838697,华硕天选4 i7/16GB/1TB,电子产品,1788515,buy,1512156674,2346.39
965401,3576892,欧莱雅,363490,欧莱雅面霜 50ml,美妆护肤,7040903,buy,1511974453,1897.44
189772,1695816,雅诗兰黛,430064,雅诗兰黛抗蓝光眼霜 15ml,美妆护肤,7040903,buy,1512036829,1833.92
401338,3609082,三星,517820,三星Galaxy Z Flip5 256GB,电子产品,1788515,buy,1511827499,7568.58
322086,274404,方太,877093,方太洗碗机JBSD2T-X1S,家用电器,8888283,buy,1512209848,775.68
777737,7423681,全友,2509,全友餐桌 1.2m 灰色,家居用品,2884020,fav,1511690422,2649.18
539898,213997,VIVO,647850,VIVOX100 256GB 蓝色,电子产品,1788515,pv,1511797468,6667.81
416422,4964744,戴尔,826566,戴尔游匣G15 i7/16GB/1TB,电子产品,1788515,buy,1511918236,7884.27
299312,4378399,全友,2509,全友鞋柜 80cm 棕色,家居用品,2884020,buy,1511800852,3179.19
240440,1599816,美的,528928,美的电视85Q10G Pro,家用电器,8888283,buy,1511602635,1259.4
623285,5877929,西门子,718578,西门子烤箱HB653GBS1W,家用电器,8888283,buy,1511905181,1029.17
623557,3753127,李宁,693143,李宁跑步鞋 赤兔6 黑色 42码,服装鞋帽,6347472,buy,1512053635,426.81
352422,2431720,联想,436330,联想拯救者Y9000P i9/32GB/2TB,电子产品,1788515,buy,1511838149,4249.18
165290,1017947,格力,434092,格力变频冰箱 BCD-520WPQC,家用电器,8888283,pv,1511716539,7436.6
332022,7780646,兰蔻,783723,兰蔻精华液 30ml,美妆护肤,7040903,buy,1512052024,2632.79
527865,5769243,美的,528928,美的空调KFR-35GW/N8HE1,家用电器,8888283,buy,1511977355,3566.12
188813,4083974,小米,307716,小米Pad 6 Pro 8GB/256GB,电子产品,1788515,buy,1511933443,5115.64
813536,3111890,欧派,934621,欧派浴室柜 80cm 灰色,家居用品,2884020,buy,1511820074,2903.45
915451,9338792,优衣库,166135,优衣库T恤 圆领纯棉 黑色 M码,服装鞋帽,6347472,cart,1511848558,227.12
596564,2734479,格力,434092,格力微波炉P70-20L,家用电器,8888283,buy,1512168658,1624.95
912270,4131957,资生堂,318919,资生堂防晒霜 50g,美妆护肤,7040903,buy,1511946334,267.94
532322,4893768,森马,329714,森马商务衬衫 红色 M码,服装鞋帽,6347472,buy,1511867633,160.67
385320,7423681,全友,2509,全友餐桌 1.2m 灰色,家居用品,2884020,buy,1512315638,2649.18
734534,1297632,顾家,257671,顾家茶几 60cm 灰色,家居用品,2884020,pv,1511846137,1642.62
590755,7755662,雅诗兰黛,430064,雅诗兰黛红石榴面霜 50ml,美妆护肤,7040903,buy,1511904094,972.88
652108,5708649,欧莱雅,363490,欧莱雅精华液 30ml,美妆护肤,7040903,buy,1511854346,1814.26
770487,3071935,太平鸟,295499,太平鸟连衣裙 红色 XXL码,服装鞋帽,6347472,buy,1511813151,640.94
612340,1755134,可口可乐,927706,可口可乐零度可乐 330ml*24罐,食品饮料,7142910,buy,1511966340,77.52
807160,6448942,伊利,353571,伊利QQ星 125ml*20盒,食品饮料,7142910,buy,1512018944,26.02
908206,8359777,安踏,179263,安踏运动袜 3双装 黄色 XL码,服装鞋帽,6347472,buy,1512112302,97.74
350021,2491976,阿迪达斯,652847,阿迪达斯运动长裤 Tiro 21 黑色 XXL码,服装鞋帽,6347472,buy,1511905342,176.21
747847,3056490,优衣库,166135,优衣库修身牛仔裤 白色 XL码,服装鞋帽,6347472,buy,1512165156,172.61
262656,7149676,优衣库,166135,优衣库外套 轻型羽绒 灰色 XXL码,服装鞋帽,6347472,buy,1511819338,716.77
637234,746111,欧莱雅,363490,欧莱雅洗发水 400ml,美妆护肤,7040903,buy,1512236534,702.58
912609,3156543,OPPO,455018,OPPOFind X7 512GB 白色,电子产品,1788515,buy,1511748565,2766.11
995916,3794624,耐克,901589,耐克运动长裤 Tech Fleece 灰色 L码,服装鞋帽,6347472,buy,1511965741,584.25
542042,4658925,方太,877093,方太消毒柜ZTD100F-WH,家用电器,8888283,buy,1512032812,803.22
378082,8021403,迪奥,822650,迪奥精华液 30ml,美妆护肤,7040903,cart,1512059520,411.26
735163,2369032,联想,436330,联想小新Pro16 i7/16GB/1TB,电子产品,1788515,buy,1511702675,12742.0
240057,9213213,蒙牛,124278,蒙牛早餐奶 250ml*16盒,食品饮料,7142910,buy,1511720730,87.16
791998,2392644,优衣库,166135,优衣库衬衫 牛津纺 蓝色 L码,服装鞋帽,6347472,buy,1512035567,226.09
212512,9338792,优衣库,166135,优衣库T恤 圆领纯棉 黑色 M码,服装鞋帽,6347472,cart,1512162338,227.12
748133,9028628,可口可乐,927706,可口可乐芬达 330ml*24罐,食品饮料,7142910,pv,1512157579,76.63
491329,7428837,欧派,934621,欧派岩板餐桌 1.4m 棕色,家居用品,2884020,buy,1511697002,2592.1
402620,6390460,伊利,353571,伊利纯牛奶 250ml*24盒,食品饮料,7142910,buy,1511886664,86.37
586490,5880233,GAP,207780,GAP外套 牛仔夹克 棕色 M码,服装鞋帽,6347472,buy,1512081806,678.31
592972,6753877,格力,434092,格力空调KFR-50LW/NhGc1B,家用电器,8888283,buy,1512052327,6044.88
170674,213997,VIVO,647850,VIVOX100 256GB 蓝色,电子产品,1788515,buy,1511957149,6667.81
933665,319015,顾家,257671,顾家储物床 1.5m 棕色,家居用品,2884020,buy,1511982481,2745.01
495129,1015679,宜家,593883,宜家书桌 1.2m 白色,家居用品,2884020,buy,1511746718,3606.76
372793,7428837,欧派,934621,欧派岩板餐桌 1.4m 棕色,家居用品,2884020,buy,1511764849,2592.1
738577,1017947,格力,434092,格力变频冰箱 BCD-520WPQC,家用电器,8888283,buy,1512099593,7436.6
639728,4658925,方太,877093,方太消毒柜ZTD100F-WH,家用电器,8888283,buy,1512104742,803.22
350280,4378399,全友,2509,全友鞋柜 80cm 棕色,家居用品,2884020,pv,1512048011,3179.19
301332,1983260,方太,877093,方太燃气灶JZT-HA7B,家用电器,8888283,buy,1512209308,1650.54
920652,3117428,老板,109436,老板集成灶YKW-200-JZ,家用电器,8888283,buy,1512065745,4661.4
975136,9338792,优衣库,166135,优衣库T恤 圆领纯棉 黑色 M码,服装鞋帽,6347472,buy,1512039837,227.12
644103,4090109,小米,307716,小米13 Pro 512GB 蓝色,电子产品,1788515,buy,1512020627,4777.42
670913,9338792,优衣库,166135,优衣库T恤 圆领纯棉 黑色 M码,服装鞋帽,6347472,buy,1511979183,227.12
849747,3117428,老板,109436,老板集成灶YKW-200-JZ,家用电器,8888283,buy,1511948396,4661.4
373453,9435421,康师傅,358953,康师傅绿茶 500ml*12瓶,食品饮料,7142910,cart,1511748794,53.31
856719,4243294,康师傅,358953,康师傅冰红茶 500ml*12瓶,食品饮料,7142910,buy,1512121404,75.45
740967,4447443,老板,109436,老板油烟机CXW-260-27A3,家用电器,8888283,fav,1512315222,4673.99
468154,2288023,森马,329714,森马休闲外套 棕色 XL码,服装鞋帽,6347472,pv,1511771058,605.03
614084,6440356,苹果,849003,苹果MacBook Pro M2 16GB/512GB,电子产品,1788515,buy,1511990673,10230.41
188813,9435421,康师傅,358953,康师傅绿茶 500ml*12瓶,食品饮料,7142910,fav,1511756797,53.31
739711,3250465,海尔,571650,海尔洗衣机G100368HBD14LSU1,家用电器,8888283,buy,1511954043,4195.69
812526,8455672,雅诗兰黛,430064,雅诗兰黛DW粉底液 象牙白 30ml,美妆护肤,7040903,pv,1512003876,393.31
454803,5382909,顾家,257671,顾家家居实木书桌 1.6m 棕色,家居用品,2884020,buy,1511769926,1790.83
945687,1723455,宜家,593883,宜家毕利书架 80cm 白色,家居用品,2884020,buy,1511964418,451.79
108203,9362627,方太,877093,方太集成灶X1系列,家用电器,8888283,buy,1511852870,734.0
799233,5876807,欧派,934621,欧派布艺沙发 3人位 白色,家居用品,2884020,buy,1512104583,4397.9
870319,7960554,荣耀,111804,荣耀Magic6 128GB 黑色,电子产品,1788515,pv,1511978345,3311.19
385470,1599816,美的,528928,美的电视85Q10G Pro,家用电器,8888283,buy,1512178139,1259.4
746467,6753877,格力,434092,格力空调KFR-50LW/NhGc1B,家用电器,8888283,buy,1511890389,6044.88
825391,6675301,耐克,901589,耐克运动T恤 Dry Fit 黑色 XL码,服装鞋帽,6347472,buy,1512014387,202.05
965708,3160812,OPPO,455018,OPPOFind X7 Ultra 1TB 黑色,电子产品,1788515,fav,1511804165,6411.91
301603,7088888,顾家,257671,顾家餐桌 1.4m 原木色,家居用品,2884020,buy,1511642673,3672.27
732209,7594339,西门子,718578,西门子洗碗机SJ236I00JC,家用电器,8888283,pv,1511810538,1103.42
975686,5394778,索菲亚,803490,索菲亚茶几 80cm 米色,家居用品,2884020,buy,1511998889,2372.87
295085,4764666,蒙牛,124278,百事纯水乐 550ml*24瓶,食品饮料,7142910,cart,1511894934,71.15
467121,9109970,森马,329714,森马T恤 圆领款 黑色 S码,服装鞋帽,6347472,buy,1511804093,65.5
853504,5931368,索菲亚,803490,索菲亚电视柜 2m 白色,家居用品,2884020,buy,1512096587,2712.85
884897,7954204,太平鸟,295499,太平鸟商务衬衫 白色 L码,服装鞋帽,6347472,buy,1511939250,429.08
599380,3576892,欧莱雅,363490,欧莱雅面霜 50ml,美妆护肤,7040903,pv,1512064688,1897.44
259784,5089357,H&M,912310,H&M基础款T恤 黄色 S码,服装鞋帽,6347472,buy,1512331578,114.97
885395,1297632,顾家,257671,顾家茶几 60cm 灰色,家居用品,2884020,buy,1511746945,1642.62
501641,3077079,华硕,838697,华硕ROG枪神7 i9/32GB/2TB,电子产品,1788515,fav,1512107777,3031.17
560959,7954204,太平鸟,295499,太平鸟商务衬衫 白色 L码,服装鞋帽,6347472,buy,1512282335,429.08
484774,1462076,统一,188064,统一老坛酸菜面 120g*5袋,食品饮料,7142910,buy,1511928134,12.97
684041,1297632,顾家,257671,顾家茶几 60cm 灰色,家居用品,2884020,fav,1511926738,1642.62
354646,3250465,海尔,571650,海尔洗衣机G100368HBD14LSU1,家用电器,8888283,pv,1512020537,4195.69
998348,3794624,耐克,901589,耐克运动长裤 Tech Fleece 灰色 L码,服装鞋帽,6347472,buy,1512012023,584.25
777513,3412254,欧派,934621,欧派北欧风双人床 1.8m 米色,家居用品,2884020,buy,1511949973,2497.56
165858,1988867,荣耀,111804,荣耀Magic6 Pro 512GB 紫色,电子产品,1788515,buy,1512160005,2037.51
350921,9435421,康师傅,358953,康师傅绿茶 500ml*12瓶,食品饮料,7142910,buy,1512225179,53.31
994253,6035084,方太,877093,方太侧吸油烟机 CXW-358-8230,家用电器,8888283,buy,1512154547,4089.03
324082,8005001,耐克,901589,耐克运动鞋 Air Max 270 白色 42码,服装鞋帽,6347472,buy,1512063993,774.31
649857,3077079,华硕,838697,华硕ROG枪神7 i9/32GB/2TB,电子产品,1788515,buy,1512105320,3031.17
749887,2388951,蒙牛,124278,蒙牛酸奶 200g*12杯,食品饮料,7142910,buy,1511873669,19.32
774751,5551267,伊利,353571,伊利金典 250ml*12盒,食品饮料,7142910,buy,1511924539,95.96
585188,4964744,戴尔,826566,戴尔游匣G15 i7/16GB/1TB,电子产品,1788515,buy,1512079635,7884.27
289630,5189819,兰蔻,783723,兰蔻粉底液 自然色 30ml,美妆护肤,7040903,buy,1511632975,1329.63
904150,9028628,可口可乐,927706,可口可乐芬达 330ml*24罐,食品饮料,7142910,buy,1512025248,76.63
816751,2501551,H&M,912310,H&M休闲裤 黑色 L码,服装鞋帽,6347472,buy,1512137651,50.18
336633,3928639,H&M,912310,H&M女士连衣裙 白色 M码,服装鞋帽,6347472,buy,1511826146,335.8
772687,5931368,索菲亚,803490,索菲亚电视柜 2m 白色,家居用品,2884020,buy,1512059977,2712.85
563638,6910038,阿迪达斯,652847,阿迪达斯运动鞋 Ultraboost 22 蓝色 41码,服装鞋帽,6347472,buy,1511624422,695.67
802559,1988867,荣耀,111804,荣耀Magic6 Pro 512GB 紫色,电子产品,1788515,buy,1511810519,2037.51
352356,413384,戴尔,826566,戴尔XPS15 i7/32GB/2TB,电子产品,1788515,buy,1511752580,14348.67
990598,8359777,安踏,179263,安踏运动袜 3双装 黄色 XL码,服装鞋帽,6347472,pv,1512008878,97.74
185569,5876807,欧派,934621,欧派布艺沙发 3人位 白色,家居用品,2884020,buy,1512055842,4397.9
641722,3787731,美的,528928,美的冰箱BCD-638WKPZM(E),家用电器,8888283,buy,1512072240,3261.4
540869,4547348,OPPO,455018,OPPOReno11 Pro 256GB 绿色,电子产品,1788515,buy,1511805897,1774.2
182582,5954090,华硕,838697,华硕天选4 i7/16GB/1TB,电子产品,1788515,buy,1511909064,2346.39
672092,9213213,蒙牛,124278,蒙牛早餐奶 250ml*16盒,食品饮料,7142910,buy,1512033156,87.16
321941,6068189,三星,517820,三星Galaxy Tab S9 12GB/512GB,电子产品,1788515,buy,1512181848,16932.36
196955,6440356,苹果,849003,苹果MacBook Pro M2 16GB/512GB,电子产品,1788515,buy,1512071517,10230.41
531319,2451693,海尔,571650,海尔冰箱BCD-535WDPC,家用电器,8888283,buy,1511843169,6767.84
658453,4073737,VIVO,647850,VIVOX100 Pro 128GB 蓝色,电子产品,1788515,buy,1511839784,6329.2
116405,1755134,可口可乐,927706,可口可乐零度可乐 330ml*24罐,食品饮料,7142910,buy,1512026538,77.52
181247,3061679,统一,188064,统一汤达人 130g*5袋,食品饮料,7142910,buy,1512089587,36.19
203831,1988867,荣耀,111804,荣耀Magic6 Pro 512GB 紫色,电子产品,1788515,buy,1511804976,2037.51
838797,4378399,全友,2509,全友鞋柜 80cm 棕色,家居用品,2884020,pv,1512154162,3179.19
245622,4893768,森马,329714,森马商务衬衫 红色 M码,服装鞋帽,6347472,fav,1511978821,160.67
208699,3197527,可口可乐,927706,可口可乐雪碧 330ml*24罐,食品饮料,7142910,buy,1512010434,56.19
836996,413384,戴尔,826566,戴尔XPS15 i7/32GB/2TB,电子产品,1788515,buy,1511973766,14348.67
835244,450016,资生堂,318919,资生堂洗面奶 120g,美妆护肤,7040903,buy,1511833516,644.72
897305,6448942,伊利,353571,伊利QQ星 125ml*20盒,食品饮料,7142910,buy,1511961507,26.02
172574,5708649,欧莱雅,363490,欧莱雅精华液 30ml,美妆护肤,7040903,pv,1511907357,1814.26
359961,9109970,森马,329714,森马T恤 圆领款 黑色 S码,服装鞋帽,6347472,buy,1511850441,65.5
480959,9553189,伊利,353571,伊利安慕希 205g*12杯,食品饮料,7142910,buy,1512132399,52.38
982277,6604951,H&M,912310,H&M男士衬衫 棕色 S码,服装鞋帽,6347472,buy,1512003745,340.34
813328,6035084,方太,877093,方太侧吸油烟机 CXW-358-8230,家用电器,8888283,pv,1511985036,4089.03
411120,8021403,迪奥,822650,迪奥精华液 30ml,美妆护肤,7040903,pv,1512260018,411.26
585517,5954090,华硕,838697,华硕天选4 i7/16GB/1TB,电子产品,1788515,buy,1511838571,2346.39
619447,3335552,索菲亚,803490,索菲亚餐椅 原木色,家居用品,2884020,buy,1512070038,320.84
881886,3160812,OPPO,455018,OPPOFind X7 Ultra 1TB 黑色,电子产品,1788515,buy,1512088886,6411.91
462831,8771005,ZARA,1667,ZARA基础款T恤 灰色 S码,服装鞋帽,6347472,buy,1512203058,79.73
708093,7646024,ZARA,1667,ZARA商务衬衫 白色 M码,服装鞋帽,6347472,cart,1511804609,314.05
135207,9879328,宜家,593883,宜家马尔姆床 1.5m 白色,家居用品,2884020,pv,1512014533,1948.33
243901,8758579,迪奥,822650,迪奥粉底液 010 30ml,美妆护肤,7040903,buy,1511767522,397.75
843266,8477582,美的,528928,美的微波炉M3-L232F,家用电器,8888283,buy,1511794157,623.65
155164,5596741,西门子,718578,西门子冰箱KA92NV02TI,家用电器,8888283,buy,1511593999,5730.1
754644,4378399,全友,2509,全友鞋柜 80cm 棕色,家居用品,2884020,buy,1511739224,3179.19
207786,2392644,优衣库,166135,优衣库衬衫 牛津纺 蓝色 L码,服装鞋帽,6347472,buy,1512182743,226.09
576419,976821,格力,434092,格力洗衣机XQG100-BD14086,家用电器,8888283,buy,1511988078,5765.1
173372,1041272,伊利,353571,百事七喜 330ml*24罐,食品饮料,7142910,cart,1512084379,22.71
837135,2460387,戴尔,826566,戴尔XPS17 i9/32GB/2TB,电子产品,1788515,buy,1511716529,12166.08
